myid,depot,eff_date,day,pullout2,swingdur,swingdursec,runno,start,arrive,finish,worktime,pay,leave,r1,b1,potype1,pot1,pitype1,pit1,stime1,stimeint1,start22,r2,b2,potype2,pot2,pitype2,pit2,stime2,stimeint2,start23,r3,b3,potype3,pot3,pitype3,pit3,stime3,stimeint3,start24,r4,b4,potype4,pot4,pitype4,pit4,stime4,stimeint4,start25,r5,b5,potype5,pot5,pitype5,pit5,stime5,stimeint5,start26,r6,b6,potype6,pot6,pitype6,pit6,stime6,stimeint6,start27,r7,b7,potype7,pot7,pitype7,pit7,stime7,stimeint7,start28,r8,b8,potype8,pot8,pitype8,pit8,stime8,stimeint8,start29,r9,b9,potype9,pot9,pitype9,pit9,stime9,stimeint9,start210,r10,b10,potype10,pot10,pitype10,pit10,stime10,stimeint10,sum1, sum12,sum2, sum22,sum3, sum32,sum4, sum42,sum5, sum52,sum6, sum62,sum7, sum72,sum8, sum82,sum9, sum92,sum10, sum102,
SouthernWeekday715,Southern,02-23-2026,Weekday,04:34 PM,2Hrs 21Min,8460,715,2023-10-11 10:58 AM,,2023-10-11 9:07 PM,7:38,8.0,,47,7915,O,11:13 AM,I,02:13 PM,3:00,180,4:24,63,7684,O,04:34 PM,I,09:02 PM,4:28,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 3:00,--> O: 11:13 AM > I: 02:13 PM,RTE: 63 SCHD: 4:28,--> O: 04:34 PM > I: 09:02 PM,,,,,,,,,,,,,,,,,
SouthernWeekday716,Southern,02-23-2026,Weekday,04:23 PM,2Hrs 0Min,7200,716,2023-10-11 11:08 AM,,2023-10-11 9:28 PM,8:10,8.5,,47,7916,O,11:23 AM,I,02:23 PM,3:00,180,4:13,17,7321,O,04:23 PM,I,09:23 PM,5:00,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 3:00,--> O: 11:23 AM > I: 02:23 PM,RTE: 17 SCHD: 5:00,--> O: 04:23 PM > I: 09:23 PM,,,,,,,,,,,,,,,,,
SouthernWeekday717,Southern,02-23-2026,Weekday,,,,717,2023-10-11 01:48 PM,,2023-10-11 9:35 PM,7:37,8.0,,47,7921,O,02:03 PM,I,09:30 PM,7:27,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 7:27,--> O: 02:03 PM > I: 09:30 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday718,Southern,02-23-2026,Weekday,,,,718,2023-10-11 11:18 AM,,2023-10-11 9:47 PM,10:19,11.5,,47,7917,O,11:33 AM,I,09:42 PM,10:09,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 10:09,--> O: 11:33 AM > I: 09:42 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday719,Southern,02-23-2026,Weekday,,,,719,2023-10-11 02:25 PM,,2023-10-11 10:16 PM,7:41,8.0,,47,7924,O,02:40 PM,I,10:11 PM,7:31,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 7:31,--> O: 02:40 PM > I: 10:11 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday720,Southern,02-23-2026,Weekday,,,,720,2023-10-11 02:42 PM,,2023-10-11 11:40 PM,8:48,9.2,,47,7925,O,02:57 PM,CG,09:00 PM,6:03,363,,68,7925,CG,09:00 PM,I,11:35 PM,2:35,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 6:03,--> O: 02:57 PM > CG: 09:00 PM,RTE: 68 SCHD: 2:35,--> CG: 09:00 PM > I: 11:35 PM,,,,,,,,,,,,,,,,,
SouthernWeekday721,Southern,02-23-2026,Weekday,,,,721,2023-10-11 03:14 PM,,2023-10-12 1:03 AM,9:39,10.5,,47,7926,O,03:29 PM,I,12:58 AM,9:29,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 9:29,--> O: 03:29 PM > I: 12:58 AM,,,,,,,,,,,,,,,,,,,
SouthernWeekday51,Southern,02-23-2026,Weekday,01:47 PM,2Hrs 20Min,8400,51,2023-10-11 09:37 AM,,2023-10-11 8:40 PM,8:33,9.3,,47M,7981,O,09:52 AM,I,11:27 AM,1:35,95,1:37,12,7256,O,01:47 PM,I,08:35 PM,6:48,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47M SCHD: 1:35,--> O: 09:52 AM > I: 11:27 AM,RTE: 12 SCHD: 6:48,--> O: 01:47 PM > I: 08:35 PM,,,,,,,,,,,,,,,,,
SouthernWeekday275,Southern,02-23-2026,Weekday,,,,275,2023-10-11 03:50 AM,,2023-10-11 2:58 PM,10:58,12.5,,57,7451,O,04:05 AM,I,02:53 PM,10:48,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 10:48,--> O: 04:05 AM > I: 02:53 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday276,Southern,02-23-2026,Weekday,,,,276,2023-10-11 04:49 AM,,2023-10-11 2:34 PM,9:35,10.4,,57,7453,O,05:04 AM,CG,09:40 AM,4:36,276,,47,7453,CG,09:40 AM,CG,11:24 AM,1:44,104,,57,7453,CG,11:24 AM,I,02:29 PM,3:05,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 4:36,--> O: 05:04 AM > CG: 09:40 AM,RTE: 47 SCHD: 1:44,--> CG: 09:40 AM > CG: 11:24 AM,RTE: 57 SCHD: 3:05,--> CG: 11:24 AM > I: 02:29 PM,,,,,,,,,,,,,,,
